time,temperature,current,status,formatted
21:49:18,38.47,0.7,NORMAL,21:49:18 | Temp: 38.47 | Current: 0.70 | Status: NORMAL
22:15:08,31.51,0.6,NORMAL,22:15:08 | Temp: 31.51 | Current: 0.60 | Status: NORMAL
22:15:10,26.17,0.26,NORMAL,22:15:10 | Temp: 26.17 | Current: 0.26 | Status: NORMAL
22:15:12,35.69,0.42,NORMAL,22:15:12 | Temp: 35.69 | Current: 0.42 | Status: NORMAL
22:15:14,26.72,0.71,NORMAL,22:15:14 | Temp: 26.72 | Current: 0.71 | Status: NORMAL
22:15:16,36.74,3.23,HIGH,22:15:16 | Temp: 36.74 | Current: 3.23 | Status: HIGH
22:15:18,36.59,0.79,NORMAL,22:15:18 | Temp: 36.59 | Current: 0.79 | Status: NORMAL
22:15:20,24.78,1.52,LOW,22:15:20 | Temp: 24.78 | Current: 1.52 | Status: LOW
22:15:22,26.17,0.09,NORMAL,22:15:22 | Temp: 26.17 | Current: 0.09 | Status: NORMAL
22:15:24,33.1,3.09,HIGH,22:15:24 | Temp: 33.10 | Current: 3.09 | Status: HIGH
22:15:26,36.99,1.01,LOW,22:15:26 | Temp: 36.99 | Current: 1.01 | Status: LOW
22:15:28,32.99,0.63,NORMAL,22:15:28 | Temp: 32.99 | Current: 0.63 | Status: NORMAL
22:15:30,31.24,0.85,NORMAL,22:15:30 | Temp: 31.24 | Current: 0.85 | Status: NORMAL
22:15:32,38.46,0.54,NORMAL,22:15:32 | Temp: 38.46 | Current: 0.54 | Status: NORMAL
22:15:34,37.65,0.02,NORMAL,22:15:34 | Temp: 37.65 | Current: 0.02 | Status: NORMAL
22:15:36,36.62,0.4,NORMAL,22:15:36 | Temp: 36.62 | Current: 0.40 | Status: NORMAL
22:15:38,28.35,0.12,NORMAL,22:15:38 | Temp: 28.35 | Current: 0.12 | Status: NORMAL
22:15:40,32.59,2.51,HIGH,22:15:40 | Temp: 32.59 | Current: 2.51 | Status: HIGH
22:15:42,30.4,0.42,NORMAL,22:15:42 | Temp: 30.40 | Current: 0.42 | Status: NORMAL
22:15:44,38.1,0.18,NORMAL,22:15:44 | Temp: 38.10 | Current: 0.18 | Status: NORMAL
22:15:46,33.65,2.26,HIGH,22:15:46 | Temp: 33.65 | Current: 2.26 | Status: HIGH
22:15:48,35.95,0.5,NORMAL,22:15:48 | Temp: 35.95 | Current: 0.50 | Status: NORMAL
22:15:50,38.06,3.36,HIGH,22:15:50 | Temp: 38.06 | Current: 3.36 | Status: HIGH
22:15:52,28.52,0.56,NORMAL,22:15:52 | Temp: 28.52 | Current: 0.56 | Status: NORMAL
22:15:54,36.36,0.23,NORMAL,22:15:54 | Temp: 36.36 | Current: 0.23 | Status: NORMAL
22:15:56,27.83,0.51,NORMAL,22:15:56 | Temp: 27.83 | Current: 0.51 | Status: NORMAL
22:15:58,36.32,0.62,NORMAL,22:15:58 | Temp: 36.32 | Current: 0.62 | Status: NORMAL
22:16:00,25.67,0.58,NORMAL,22:16:00 | Temp: 25.67 | Current: 0.58 | Status: NORMAL
22:16:02,27.9,1.34,LOW,22:16:02 | Temp: 27.90 | Current: 1.34 | Status: LOW
22:16:04,28.02,0.51,NORMAL,22:16:04 | Temp: 28.02 | Current: 0.51 | Status: NORMAL
22:16:06,31.66,1.31,LOW,22:16:06 | Temp: 31.66 | Current: 1.31 | Status: LOW
22:16:08,27.99,0.51,NORMAL,22:16:08 | Temp: 27.99 | Current: 0.51 | Status: NORMAL
22:16:10,35.97,0.41,NORMAL,22:16:10 | Temp: 35.97 | Current: 0.41 | Status: NORMAL
22:16:12,32.59,0.43,NORMAL,22:16:12 | Temp: 32.59 | Current: 0.43 | Status: NORMAL
22:16:14,35.14,1.37,LOW,22:16:14 | Temp: 35.14 | Current: 1.37 | Status: LOW
22:16:16,35.31,1.07,LOW,22:16:16 | Temp: 35.31 | Current: 1.07 | Status: LOW
22:16:18,33.75,0.72,NORMAL,22:16:18 | Temp: 33.75 | Current: 0.72 | Status: NORMAL
22:16:20,38.43,1.05,LOW,22:16:20 | Temp: 38.43 | Current: 1.05 | Status: LOW
22:16:22,25.05,2.13,HIGH,22:16:22 | Temp: 25.05 | Current: 2.13 | Status: HIGH
22:16:24,24.97,1.72,LOW,22:16:24 | Temp: 24.97 | Current: 1.72 | Status: LOW
22:16:26,25.78,0.83,NORMAL,22:16:26 | Temp: 25.78 | Current: 0.83 | Status: NORMAL
22:16:28,36.86,0.84,NORMAL,22:16:28 | Temp: 36.86 | Current: 0.84 | Status: NORMAL
22:16:30,26.94,0.22,NORMAL,22:16:30 | Temp: 26.94 | Current: 0.22 | Status: NORMAL
22:16:32,34.62,3.27,HIGH,22:16:32 | Temp: 34.62 | Current: 3.27 | Status: HIGH
22:16:34,31.89,0.89,NORMAL,22:16:34 | Temp: 31.89 | Current: 0.89 | Status: NORMAL
22:16:36,31.09,0.79,NORMAL,22:16:36 | Temp: 31.09 | Current: 0.79 | Status: NORMAL
22:16:38,25.95,0.1,NORMAL,22:16:38 | Temp: 25.95 | Current: 0.10 | Status: NORMAL
22:16:40,29.51,0.22,NORMAL,22:16:40 | Temp: 29.51 | Current: 0.22 | Status: NORMAL
22:16:42,29.21,1.66,LOW,22:16:42 | Temp: 29.21 | Current: 1.66 | Status: LOW
22:16:44,30.92,0.64,NORMAL,22:16:44 | Temp: 30.92 | Current: 0.64 | Status: NORMAL
22:16:46,28.47,0.13,NORMAL,22:16:46 | Temp: 28.47 | Current: 0.13 | Status: NORMAL
22:16:48,32.56,1.28,LOW,22:16:48 | Temp: 32.56 | Current: 1.28 | Status: LOW
22:16:50,33.18,1.69,LOW,22:16:50 | Temp: 33.18 | Current: 1.69 | Status: LOW
22:16:52,35.22,0.35,NORMAL,22:16:52 | Temp: 35.22 | Current: 0.35 | Status: NORMAL
22:16:54,37.12,0.79,NORMAL,22:16:54 | Temp: 37.12 | Current: 0.79 | Status: NORMAL
22:16:56,30.67,1.86,LOW,22:16:56 | Temp: 30.67 | Current: 1.86 | Status: LOW
22:16:58,28.17,0.77,NORMAL,22:16:58 | Temp: 28.17 | Current: 0.77 | Status: NORMAL
22:17:00,29.96,2.73,HIGH,22:17:00 | Temp: 29.96 | Current: 2.73 | Status: HIGH
22:17:02,31.75,0.07,NORMAL,22:17:02 | Temp: 31.75 | Current: 0.07 | Status: NORMAL
22:17:04,36.16,2.32,HIGH,22:17:04 | Temp: 36.16 | Current: 2.32 | Status: HIGH
22:17:06,38.16,1.79,LOW,22:17:06 | Temp: 38.16 | Current: 1.79 | Status: LOW
22:17:08,25.81,0.58,NORMAL,22:17:08 | Temp: 25.81 | Current: 0.58 | Status: NORMAL
22:17:10,34.4,0.39,NORMAL,22:17:10 | Temp: 34.40 | Current: 0.39 | Status: NORMAL
22:17:12,26.34,0.17,NORMAL,22:17:12 | Temp: 26.34 | Current: 0.17 | Status: NORMAL
22:17:14,24.62,2.46,HIGH,22:17:14 | Temp: 24.62 | Current: 2.46 | Status: HIGH
22:17:16,37.87,2.74,HIGH,22:17:16 | Temp: 37.87 | Current: 2.74 | Status: HIGH
22:17:18,30.91,2.4,HIGH,22:17:18 | Temp: 30.91 | Current: 2.40 | Status: HIGH
22:17:20,33.06,1.69,LOW,22:17:20 | Temp: 33.06 | Current: 1.69 | Status: LOW
22:17:22,28.13,0.72,NORMAL,22:17:22 | Temp: 28.13 | Current: 0.72 | Status: NORMAL
22:17:24,33.78,0.59,NORMAL,22:17:24 | Temp: 33.78 | Current: 0.59 | Status: NORMAL
22:17:26,32.76,0.82,NORMAL,22:17:26 | Temp: 32.76 | Current: 0.82 | Status: NORMAL
22:17:28,33.86,0.34,NORMAL,22:17:28 | Temp: 33.86 | Current: 0.34 | Status: NORMAL
22:17:30,32.69,0.44,NORMAL,22:17:30 | Temp: 32.69 | Current: 0.44 | Status: NORMAL
22:17:32,30.9,2.66,HIGH,22:17:32 | Temp: 30.90 | Current: 2.66 | Status: HIGH
22:17:34,25.7,0.75,NORMAL,22:17:34 | Temp: 25.70 | Current: 0.75 | Status: NORMAL
22:17:36,36.72,0.11,NORMAL,22:17:36 | Temp: 36.72 | Current: 0.11 | Status: NORMAL
22:17:38,25.41,0.2,NORMAL,22:17:38 | Temp: 25.41 | Current: 0.20 | Status: NORMAL
22:17:40,36.36,0.54,NORMAL,22:17:40 | Temp: 36.36 | Current: 0.54 | Status: NORMAL
22:17:42,37.32,0.47,NORMAL,22:17:42 | Temp: 37.32 | Current: 0.47 | Status: NORMAL
22:17:44,24.76,0.08,NORMAL,22:17:44 | Temp: 24.76 | Current: 0.08 | Status: NORMAL
22:17:46,24.77,0.42,NORMAL,22:17:46 | Temp: 24.77 | Current: 0.42 | Status: NORMAL
22:17:48,28.84,1.53,LOW,22:17:48 | Temp: 28.84 | Current: 1.53 | Status: LOW
22:17:50,35.88,3.21,HIGH,22:17:50 | Temp: 35.88 | Current: 3.21 | Status: HIGH
22:17:52,25.48,0.48,NORMAL,22:17:52 | Temp: 25.48 | Current: 0.48 | Status: NORMAL
22:17:54,32.39,3.32,HIGH,22:17:54 | Temp: 32.39 | Current: 3.32 | Status: HIGH
22:17:56,30.92,1.33,LOW,22:17:56 | Temp: 30.92 | Current: 1.33 | Status: LOW
22:17:58,35.08,0.05,NORMAL,22:17:58 | Temp: 35.08 | Current: 0.05 | Status: NORMAL
22:18:00,26.54,2.48,HIGH,22:18:00 | Temp: 26.54 | Current: 2.48 | Status: HIGH
22:18:02,28.52,1.71,LOW,22:18:02 | Temp: 28.52 | Current: 1.71 | Status: LOW
22:18:04,34.47,0.63,NORMAL,22:18:04 | Temp: 34.47 | Current: 0.63 | Status: NORMAL
22:18:06,24.64,0.17,NORMAL,22:18:06 | Temp: 24.64 | Current: 0.17 | Status: NORMAL
22:18:08,35.4,3.14,HIGH,22:18:08 | Temp: 35.40 | Current: 3.14 | Status: HIGH
22:18:10,37.9,0.08,NORMAL,22:18:10 | Temp: 37.90 | Current: 0.08 | Status: NORMAL
22:18:12,37.73,0.3,NORMAL,22:18:12 | Temp: 37.73 | Current: 0.30 | Status: NORMAL
22:18:14,37.81,3.16,HIGH,22:18:14 | Temp: 37.81 | Current: 3.16 | Status: HIGH
22:18:16,30.28,1.83,LOW,22:18:16 | Temp: 30.28 | Current: 1.83 | Status: LOW
22:18:18,31.85,0.02,NORMAL,22:18:18 | Temp: 31.85 | Current: 0.02 | Status: NORMAL
22:18:20,27.16,0.37,NORMAL,22:18:20 | Temp: 27.16 | Current: 0.37 | Status: NORMAL
22:18:22,26.22,1.53,LOW,22:18:22 | Temp: 26.22 | Current: 1.53 | Status: LOW
22:18:24,32.73,0.35,NORMAL,22:18:24 | Temp: 32.73 | Current: 0.35 | Status: NORMAL
22:18:26,25.96,1.44,LOW,22:18:26 | Temp: 25.96 | Current: 1.44 | Status: LOW
22:18:28,36.66,0.24,NORMAL,22:18:28 | Temp: 36.66 | Current: 0.24 | Status: NORMAL
22:18:30,25.82,0.74,NORMAL,22:18:30 | Temp: 25.82 | Current: 0.74 | Status: NORMAL
22:18:32,37.85,3.04,HIGH,22:18:32 | Temp: 37.85 | Current: 3.04 | Status: HIGH
22:18:34,31.13,2.52,HIGH,22:18:34 | Temp: 31.13 | Current: 2.52 | Status: HIGH
22:18:36,37.67,0.85,NORMAL,22:18:36 | Temp: 37.67 | Current: 0.85 | Status: NORMAL
22:18:38,36.59,1.8,LOW,22:18:38 | Temp: 36.59 | Current: 1.80 | Status: LOW
22:18:40,27.19,1.32,LOW,22:18:40 | Temp: 27.19 | Current: 1.32 | Status: LOW
22:18:42,29.59,0.82,NORMAL,22:18:42 | Temp: 29.59 | Current: 0.82 | Status: NORMAL
22:18:44,35.53,0.81,NORMAL,22:18:44 | Temp: 35.53 | Current: 0.81 | Status: NORMAL
22:18:46,38.35,0.6,NORMAL,22:18:46 | Temp: 38.35 | Current: 0.60 | Status: NORMAL
22:18:48,32.25,0.8,NORMAL,22:18:48 | Temp: 32.25 | Current: 0.80 | Status: NORMAL
22:18:50,32.1,0.62,NORMAL,22:18:50 | Temp: 32.10 | Current: 0.62 | Status: NORMAL
22:18:52,26.39,0.73,NORMAL,22:18:52 | Temp: 26.39 | Current: 0.73 | Status: NORMAL
22:18:54,37.91,1.64,LOW,22:18:54 | Temp: 37.91 | Current: 1.64 | Status: LOW
22:18:56,25.97,0.36,NORMAL,22:18:56 | Temp: 25.97 | Current: 0.36 | Status: NORMAL
22:18:58,31.34,0.79,NORMAL,22:18:58 | Temp: 31.34 | Current: 0.79 | Status: NORMAL
22:19:00,31.72,0.03,NORMAL,22:19:00 | Temp: 31.72 | Current: 0.03 | Status: NORMAL
22:19:02,29.67,1.18,LOW,22:19:02 | Temp: 29.67 | Current: 1.18 | Status: LOW
22:19:04,34.11,0.64,NORMAL,22:19:04 | Temp: 34.11 | Current: 0.64 | Status: NORMAL
22:19:06,33.09,1.22,LOW,22:19:06 | Temp: 33.09 | Current: 1.22 | Status: LOW
22:19:08,36.24,0.28,NORMAL,22:19:08 | Temp: 36.24 | Current: 0.28 | Status: NORMAL
22:19:10,25.51,0.41,NORMAL,22:19:10 | Temp: 25.51 | Current: 0.41 | Status: NORMAL
22:19:12,32.01,0.14,NORMAL,22:19:12 | Temp: 32.01 | Current: 0.14 | Status: NORMAL
22:19:14,33.72,3.44,HIGH,22:19:14 | Temp: 33.72 | Current: 3.44 | Status: HIGH
22:19:16,31.93,3.42,HIGH,22:19:16 | Temp: 31.93 | Current: 3.42 | Status: HIGH
22:19:18,32.73,0.17,NORMAL,22:19:18 | Temp: 32.73 | Current: 0.17 | Status: NORMAL
22:19:20,25.24,1.07,LOW,22:19:20 | Temp: 25.24 | Current: 1.07 | Status: LOW
22:19:22,31.41,1.74,LOW,22:19:22 | Temp: 31.41 | Current: 1.74 | Status: LOW
22:19:24,30.55,0.33,NORMAL,22:19:24 | Temp: 30.55 | Current: 0.33 | Status: NORMAL
22:19:26,29.27,0.38,NORMAL,22:19:26 | Temp: 29.27 | Current: 0.38 | Status: NORMAL
22:19:28,36.95,0.08,NORMAL,22:19:28 | Temp: 36.95 | Current: 0.08 | Status: NORMAL
22:19:30,32.75,0.76,NORMAL,22:19:30 | Temp: 32.75 | Current: 0.76 | Status: NORMAL
22:19:32,28.14,0.55,NORMAL,22:19:32 | Temp: 28.14 | Current: 0.55 | Status: NORMAL
22:19:34,33.33,0.55,NORMAL,22:19:34 | Temp: 33.33 | Current: 0.55 | Status: NORMAL
22:19:36,36.49,0.57,NORMAL,22:19:36 | Temp: 36.49 | Current: 0.57 | Status: NORMAL
22:19:38,26.44,1.86,LOW,22:19:38 | Temp: 26.44 | Current: 1.86 | Status: LOW
22:19:40,38.24,1.72,LOW,22:19:40 | Temp: 38.24 | Current: 1.72 | Status: LOW
22:19:42,27.39,0.61,NORMAL,22:19:42 | Temp: 27.39 | Current: 0.61 | Status: NORMAL
22:19:44,34.83,0.24,NORMAL,22:19:44 | Temp: 34.83 | Current: 0.24 | Status: NORMAL
22:19:46,35.83,0.4,NORMAL,22:19:46 | Temp: 35.83 | Current: 0.40 | Status: NORMAL
22:19:48,35.0,1.29,LOW,22:19:48 | Temp: 35.00 | Current: 1.29 | Status: LOW
22:19:50,30.81,1.42,LOW,22:19:50 | Temp: 30.81 | Current: 1.42 | Status: LOW
22:19:52,38.17,0.79,NORMAL,22:19:52 | Temp: 38.17 | Current: 0.79 | Status: NORMAL
22:19:54,35.12,0.05,NORMAL,22:19:54 | Temp: 35.12 | Current: 0.05 | Status: NORMAL
22:19:56,27.71,1.74,LOW,22:19:56 | Temp: 27.71 | Current: 1.74 | Status: LOW
22:19:58,34.2,0.58,NORMAL,22:19:58 | Temp: 34.20 | Current: 0.58 | Status: NORMAL
22:20:00,34.31,0.3,NORMAL,22:20:00 | Temp: 34.31 | Current: 0.30 | Status: NORMAL
22:20:02,35.05,0.57,NORMAL,22:20:02 | Temp: 35.05 | Current: 0.57 | Status: NORMAL
22:20:04,30.74,2.49,HIGH,22:20:04 | Temp: 30.74 | Current: 2.49 | Status: HIGH
22:20:06,25.21,1.71,LOW,22:20:06 | Temp: 25.21 | Current: 1.71 | Status: LOW
22:20:08,31.35,3.38,HIGH,22:20:08 | Temp: 31.35 | Current: 3.38 | Status: HIGH
22:20:10,35.67,0.04,NORMAL,22:20:10 | Temp: 35.67 | Current: 0.04 | Status: NORMAL
22:20:12,36.26,1.48,LOW,22:20:12 | Temp: 36.26 | Current: 1.48 | Status: LOW
22:20:14,34.88,0.61,NORMAL,22:20:14 | Temp: 34.88 | Current: 0.61 | Status: NORMAL
22:20:16,35.31,1.73,LOW,22:20:16 | Temp: 35.31 | Current: 1.73 | Status: LOW
22:20:18,33.72,0.17,NORMAL,22:20:18 | Temp: 33.72 | Current: 0.17 | Status: NORMAL
22:20:20,37.81,0.27,NORMAL,22:20:20 | Temp: 37.81 | Current: 0.27 | Status: NORMAL
22:20:22,38.04,1.01,LOW,22:20:22 | Temp: 38.04 | Current: 1.01 | Status: LOW
22:20:24,27.69,1.39,LOW,22:20:24 | Temp: 27.69 | Current: 1.39 | Status: LOW
22:20:26,37.33,0.26,NORMAL,22:20:26 | Temp: 37.33 | Current: 0.26 | Status: NORMAL
22:20:28,35.17,0.3,NORMAL,22:20:28 | Temp: 35.17 | Current: 0.30 | Status: NORMAL
22:20:30,26.8,0.06,NORMAL,22:20:30 | Temp: 26.80 | Current: 0.06 | Status: NORMAL
22:20:32,38.02,1.89,LOW,22:20:32 | Temp: 38.02 | Current: 1.89 | Status: LOW
22:20:34,33.38,0.17,NORMAL,22:20:34 | Temp: 33.38 | Current: 0.17 | Status: NORMAL
22:20:36,29.38,0.39,NORMAL,22:20:36 | Temp: 29.38 | Current: 0.39 | Status: NORMAL
22:20:38,28.41,0.77,NORMAL,22:20:38 | Temp: 28.41 | Current: 0.77 | Status: NORMAL
22:20:40,31.21,0.48,NORMAL,22:20:40 | Temp: 31.21 | Current: 0.48 | Status: NORMAL
22:20:42,32.53,3.44,HIGH,22:20:42 | Temp: 32.53 | Current: 3.44 | Status: HIGH
22:20:44,28.16,1.41,LOW,22:20:44 | Temp: 28.16 | Current: 1.41 | Status: LOW
22:20:46,33.2,1.25,LOW,22:20:46 | Temp: 33.20 | Current: 1.25 | Status: LOW
22:20:48,36.91,0.53,NORMAL,22:20:48 | Temp: 36.91 | Current: 0.53 | Status: NORMAL
22:20:50,36.16,0.56,NORMAL,22:20:50 | Temp: 36.16 | Current: 0.56 | Status: NORMAL
22:20:52,34.5,0.34,NORMAL,22:20:52 | Temp: 34.50 | Current: 0.34 | Status: NORMAL
22:20:54,27.93,0.12,NORMAL,22:20:54 | Temp: 27.93 | Current: 0.12 | Status: NORMAL
22:20:56,27.54,0.21,NORMAL,22:20:56 | Temp: 27.54 | Current: 0.21 | Status: NORMAL
22:20:58,36.88,0.31,NORMAL,22:20:58 | Temp: 36.88 | Current: 0.31 | Status: NORMAL
22:21:00,28.07,0.74,NORMAL,22:21:00 | Temp: 28.07 | Current: 0.74 | Status: NORMAL
22:21:02,26.43,1.67,LOW,22:21:02 | Temp: 26.43 | Current: 1.67 | Status: LOW
22:21:04,25.89,0.85,NORMAL,22:21:04 | Temp: 25.89 | Current: 0.85 | Status: NORMAL
22:21:06,35.21,2.48,HIGH,22:21:06 | Temp: 35.21 | Current: 2.48 | Status: HIGH
22:21:08,35.83,1.67,LOW,22:21:08 | Temp: 35.83 | Current: 1.67 | Status: LOW
22:21:10,32.65,0.88,NORMAL,22:21:10 | Temp: 32.65 | Current: 0.88 | Status: NORMAL
22:21:12,28.8,2.38,HIGH,22:21:12 | Temp: 28.80 | Current: 2.38 | Status: HIGH
22:21:14,28.04,0.15,NORMAL,22:21:14 | Temp: 28.04 | Current: 0.15 | Status: NORMAL
22:21:16,32.62,0.42,NORMAL,22:21:16 | Temp: 32.62 | Current: 0.42 | Status: NORMAL
22:21:18,31.47,1.02,LOW,22:21:18 | Temp: 31.47 | Current: 1.02 | Status: LOW
22:21:20,25.25,0.77,NORMAL,22:21:20 | Temp: 25.25 | Current: 0.77 | Status: NORMAL
22:21:22,33.52,1.17,LOW,22:21:22 | Temp: 33.52 | Current: 1.17 | Status: LOW
22:21:24,30.53,2.19,HIGH,22:21:24 | Temp: 30.53 | Current: 2.19 | Status: HIGH
22:21:26,37.85,0.64,NORMAL,22:21:26 | Temp: 37.85 | Current: 0.64 | Status: NORMAL
22:21:28,28.96,2.4,HIGH,22:21:28 | Temp: 28.96 | Current: 2.40 | Status: HIGH
22:21:30,27.3,0.45,NORMAL,22:21:30 | Temp: 27.30 | Current: 0.45 | Status: NORMAL
22:21:32,32.75,1.09,LOW,22:21:32 | Temp: 32.75 | Current: 1.09 | Status: LOW
22:21:34,30.54,0.21,NORMAL,22:21:34 | Temp: 30.54 | Current: 0.21 | Status: NORMAL
22:21:36,25.82,1.53,LOW,22:21:36 | Temp: 25.82 | Current: 1.53 | Status: LOW
22:21:38,33.57,0.53,NORMAL,22:21:38 | Temp: 33.57 | Current: 0.53 | Status: NORMAL
22:21:40,31.44,0.47,NORMAL,22:21:40 | Temp: 31.44 | Current: 0.47 | Status: NORMAL
22:21:42,26.38,1.64,LOW,22:21:42 | Temp: 26.38 | Current: 1.64 | Status: LOW
22:21:44,32.78,0.18,NORMAL,22:21:44 | Temp: 32.78 | Current: 0.18 | Status: NORMAL
22:21:46,24.62,0.15,NORMAL,22:21:46 | Temp: 24.62 | Current: 0.15 | Status: NORMAL
22:21:48,32.1,1.03,LOW,22:21:48 | Temp: 32.10 | Current: 1.03 | Status: LOW
22:21:50,37.86,0.62,NORMAL,22:21:50 | Temp: 37.86 | Current: 0.62 | Status: NORMAL
22:21:52,30.87,1.15,LOW,22:21:52 | Temp: 30.87 | Current: 1.15 | Status: LOW
22:21:54,28.47,1.72,LOW,22:21:54 | Temp: 28.47 | Current: 1.72 | Status: LOW
22:21:56,28.45,0.07,NORMAL,22:21:56 | Temp: 28.45 | Current: 0.07 | Status: NORMAL
22:21:58,29.06,0.11,NORMAL,22:21:58 | Temp: 29.06 | Current: 0.11 | Status: NORMAL
22:22:00,25.44,2.04,HIGH,22:22:00 | Temp: 25.44 | Current: 2.04 | Status: HIGH
22:22:02,29.71,0.74,NORMAL,22:22:02 | Temp: 29.71 | Current: 0.74 | Status: NORMAL
22:22:04,28.42,1.37,LOW,22:22:04 | Temp: 28.42 | Current: 1.37 | Status: LOW
22:22:06,33.6,0.29,NORMAL,22:22:06 | Temp: 33.60 | Current: 0.29 | Status: NORMAL
22:22:08,28.82,0.56,NORMAL,22:22:08 | Temp: 28.82 | Current: 0.56 | Status: NORMAL
22:22:10,27.3,1.01,LOW,22:22:10 | Temp: 27.30 | Current: 1.01 | Status: LOW
22:22:12,32.03,0.9,NORMAL,22:22:12 | Temp: 32.03 | Current: 0.90 | Status: NORMAL
22:22:14,35.59,0.74,NORMAL,22:22:14 | Temp: 35.59 | Current: 0.74 | Status: NORMAL
22:22:16,36.98,0.65,NORMAL,22:22:16 | Temp: 36.98 | Current: 0.65 | Status: NORMAL
22:22:18,29.41,0.12,NORMAL,22:22:18 | Temp: 29.41 | Current: 0.12 | Status: NORMAL
22:22:20,38.33,0.59,NORMAL,22:22:20 | Temp: 38.33 | Current: 0.59 | Status: NORMAL
22:22:22,29.71,0.16,NORMAL,22:22:22 | Temp: 29.71 | Current: 0.16 | Status: NORMAL
22:22:24,36.17,0.32,NORMAL,22:22:24 | Temp: 36.17 | Current: 0.32 | Status: NORMAL
22:22:26,29.63,0.37,NORMAL,22:22:26 | Temp: 29.63 | Current: 0.37 | Status: NORMAL
22:22:28,30.59,3.38,HIGH,22:22:28 | Temp: 30.59 | Current: 3.38 | Status: HIGH
22:22:30,36.01,1.67,LOW,22:22:30 | Temp: 36.01 | Current: 1.67 | Status: LOW
22:22:32,34.1,0.66,NORMAL,22:22:32 | Temp: 34.10 | Current: 0.66 | Status: NORMAL
22:22:34,34.6,0.29,NORMAL,22:22:34 | Temp: 34.60 | Current: 0.29 | Status: NORMAL
22:22:36,28.96,1.9,LOW,22:22:36 | Temp: 28.96 | Current: 1.90 | Status: LOW
22:22:38,29.93,1.58,LOW,22:22:38 | Temp: 29.93 | Current: 1.58 | Status: LOW
22:22:40,25.52,0.21,NORMAL,22:22:40 | Temp: 25.52 | Current: 0.21 | Status: NORMAL
22:22:42,36.12,0.49,NORMAL,22:22:42 | Temp: 36.12 | Current: 0.49 | Status: NORMAL
22:22:44,25.73,1.07,LOW,22:22:44 | Temp: 25.73 | Current: 1.07 | Status: LOW
22:22:46,32.06,0.72,NORMAL,22:22:46 | Temp: 32.06 | Current: 0.72 | Status: NORMAL
22:22:48,37.66,1.66,LOW,22:22:48 | Temp: 37.66 | Current: 1.66 | Status: LOW
22:22:50,29.28,1.41,LOW,22:22:50 | Temp: 29.28 | Current: 1.41 | Status: LOW
22:22:52,29.86,1.42,LOW,22:22:52 | Temp: 29.86 | Current: 1.42 | Status: LOW
22:22:54,27.49,1.12,LOW,22:22:54 | Temp: 27.49 | Current: 1.12 | Status: LOW
22:22:56,36.62,0.23,NORMAL,22:22:56 | Temp: 36.62 | Current: 0.23 | Status: NORMAL
22:22:58,33.44,0.87,NORMAL,22:22:58 | Temp: 33.44 | Current: 0.87 | Status: NORMAL
22:23:00,33.26,3.47,HIGH,22:23:00 | Temp: 33.26 | Current: 3.47 | Status: HIGH
22:23:02,32.59,0.45,NORMAL,22:23:02 | Temp: 32.59 | Current: 0.45 | Status: NORMAL
22:23:04,29.73,0.22,NORMAL,22:23:04 | Temp: 29.73 | Current: 0.22 | Status: NORMAL
22:23:06,30.98,1.07,LOW,22:23:06 | Temp: 30.98 | Current: 1.07 | Status: LOW
22:23:08,38.31,1.45,LOW,22:23:08 | Temp: 38.31 | Current: 1.45 | Status: LOW
22:23:10,30.25,0.58,NORMAL,22:23:10 | Temp: 30.25 | Current: 0.58 | Status: NORMAL
22:23:12,27.32,0.21,NORMAL,22:23:12 | Temp: 27.32 | Current: 0.21 | Status: NORMAL
22:23:14,26.32,0.6,NORMAL,22:23:14 | Temp: 26.32 | Current: 0.60 | Status: NORMAL
22:23:16,35.49,1.86,LOW,22:23:16 | Temp: 35.49 | Current: 1.86 | Status: LOW
22:23:18,36.57,0.41,NORMAL,22:23:18 | Temp: 36.57 | Current: 0.41 | Status: NORMAL
22:23:20,26.59,0.33,NORMAL,22:23:20 | Temp: 26.59 | Current: 0.33 | Status: NORMAL
22:23:22,30.56,1.57,LOW,22:23:22 | Temp: 30.56 | Current: 1.57 | Status: LOW
22:23:24,26.25,1.03,LOW,22:23:24 | Temp: 26.25 | Current: 1.03 | Status: LOW
22:23:26,25.28,1.46,LOW,22:23:26 | Temp: 25.28 | Current: 1.46 | Status: LOW
22:23:28,31.46,0.76,NORMAL,22:23:28 | Temp: 31.46 | Current: 0.76 | Status: NORMAL
22:23:30,29.24,0.69,NORMAL,22:23:30 | Temp: 29.24 | Current: 0.69 | Status: NORMAL
22:23:32,28.08,0.32,NORMAL,22:23:32 | Temp: 28.08 | Current: 0.32 | Status: NORMAL
22:23:34,33.13,0.59,NORMAL,22:23:34 | Temp: 33.13 | Current: 0.59 | Status: NORMAL
22:23:36,33.93,2.06,HIGH,22:23:36 | Temp: 33.93 | Current: 2.06 | Status: HIGH
22:23:38,28.78,2.34,HIGH,22:23:38 | Temp: 28.78 | Current: 2.34 | Status: HIGH
22:23:40,25.63,0.37,NORMAL,22:23:40 | Temp: 25.63 | Current: 0.37 | Status: NORMAL
22:23:42,34.23,2.26,HIGH,22:23:42 | Temp: 34.23 | Current: 2.26 | Status: HIGH
22:23:44,29.24,0.21,NORMAL,22:23:44 | Temp: 29.24 | Current: 0.21 | Status: NORMAL
